Transaction,Item
34582,Queen
34582,"Tyler, the Creator"
34582,Led Zeppelin
34582,Black Sabbath
34583,Scorpions
34583,Queen
34583,Black Sabbath
34583,Deep Purple
34584,Scorpions
34584,Queen
34584,Black Sabbath
34585,Kanye West
34585,Jay-Z
34585,Kendrick Lamar
34586,Kanye West
34586,Kendrick Lamar
34587,Deep Purple
34588,Kendrick Lamar
34588,Queen
34588,"Tyler, the Creator"
34589,Deep Purple
34589,Black Sabbath
34590,"Tyler, the Creator"
34590,Kanye West
34591,Kendrick Lamar
34591,Queen
34592,Kanye West
34593,Deep Purple
34593,Black Sabbath
34593,Led Zeppelin
34594,Kendrick Lamar
34594,Queen
34594,2pac
34594,Kanye West
34595,Led Zeppelin
34595,"Tyler, the Creator"
34596,2pac
34596,Queen
34596,Black Sabbath
34597,Black Sabbath
34597,Led Zeppelin
34598,Kendrick Lamar
34598,Kanye West
34598,"Tyler, the Creator"
34599,Queen
34599,Led Zeppelin
34600,"Tyler, the Creator"
34600,2pac
34600,Kendrick Lamar
34601,Kendrick Lamar
34602,Deep Purple
34602,Kendrick Lamar
34603,Led Zeppelin
34604,Kanye West
34604,Deep Purple
34605,Led Zeppelin
34606,Kendrick Lamar
34606,Queen
34606,2pac
34607,Kendrick Lamar
34608,Deep Purple
34608,Led Zeppelin
34609,Deep Purple
34610,Queen
34610,Kanye West
34610,Led Zeppelin
34610,Deep Purple
34611,Jay-Z
34612,Queen
34613,2pac
34613,Queen
34613,Kendrick Lamar
34613,Jay-Z
34614,"Tyler, the Creator"
34614,Kanye West
34614,Kendrick Lamar
34614,Deep Purple
34615,Kendrick Lamar
34615,Kanye West
34615,2pac
34616,Queen
34616,"Tyler, the Creator"
34616,Black Sabbath
34617,"Tyler, the Creator"
34617,Kanye West
34618,Queen
34619,Queen
34619,"Tyler, the Creator"
34619,Led Zeppelin
34619,Deep Purple
34620,Black Sabbath
34621,Led Zeppelin
34621,Black Sabbath
34622,Kendrick Lamar
34622,Kanye West
34623,Queen
34624,"Tyler, the Creator"
34625,Kendrick Lamar
34625,Queen
34625,"Tyler, the Creator"
34626,Kendrick Lamar
34626,Kanye West
34626,2pac
34627,Kanye West
34627,2pac
34628,"Tyler, the Creator"
34628,2pac
34628,Kendrick Lamar
34629,Black Sabbath
34629,Queen
34629,Led Zeppelin
34630,Kendrick Lamar
34631,Queen
34631,Kanye West
34631,Led Zeppelin
34632,Queen
34632,Led Zeppelin
34632,Black Sabbath
34632,Deep Purple
34633,Scorpions
34633,Queen
34633,Black Sabbath
34634,Kanye West
34634,"Tyler, the Creator"
34635,Kendrick Lamar
34635,Kanye West
34635,Queen
34636,Kendrick Lamar
34636,Jay-Z
34637,Kanye West
34637,Black Sabbath
34638,Queen
34638,Kanye West
34639,"Tyler, the Creator"
34639,2pac
34639,Kendrick Lamar
34640,Black Sabbath
34640,Queen
34641,Led Zeppelin
34641,Queen
34642,Kanye West
34642,"Tyler, the Creator"
34643,Black Sabbath
34644,2pac
34644,"Tyler, the Creator"
34644,Deep Purple
34645,Deep Purple
34646,Scorpions
34646,Led Zeppelin
34646,Kendrick Lamar
34647,Queen
34647,Kanye West
34647,Led Zeppelin
34647,Kendrick Lamar
34648,Kanye West
34648,"Tyler, the Creator"
34648,Led Zeppelin
34648,Kendrick Lamar
34649,Jay-Z
34649,2pac
34650,Scorpions
34651,Black Sabbath
34652,Kendrick Lamar
34652,"Tyler, the Creator"
34652,Led Zeppelin
34653,Led Zeppelin
34653,Black Sabbath
34654,Black Sabbath
34654,Kanye West
34654,"Tyler, the Creator"
34654,Queen
34655,Kendrick Lamar
34655,"Tyler, the Creator"
34656,Kendrick Lamar
34656,2pac
34657,Jay-Z
34658,Queen
34658,2pac
34658,Deep Purple
34659,Led Zeppelin
34659,Queen
34659,Scorpions
34659,Kendrick Lamar
34660,Kendrick Lamar
34661,Jay-Z
34661,Kendrick Lamar
34662,Kendrick Lamar
34662,Jay-Z
34663,Deep Purple
34664,2pac
34664,"Tyler, the Creator"
34664,Kendrick Lamar
34664,Jay-Z
34665,Queen
34665,Deep Purple
34666,2pac
34666,Kanye West
34666,Led Zeppelin
34667,Led Zeppelin
34667,Deep Purple
34668,Queen
34668,Deep Purple
34669,Kanye West
34669,"Tyler, the Creator"
34669,Jay-Z
34670,"Tyler, the Creator"
34670,Jay-Z
34670,Kendrick Lamar
34671,Black Sabbath
34671,Led Zeppelin
34671,Kendrick Lamar
34672,Queen
34672,Kendrick Lamar
34673,Queen
34673,Scorpions
34673,Led Zeppelin
34673,Deep Purple
34674,Kanye West
34674,"Tyler, the Creator"
34675,Led Zeppelin
34676,"Tyler, the Creator"
34677,Kanye West
34678,"Tyler, the Creator"
34678,Kanye West
34678,Led Zeppelin
34679,Black Sabbath
34679,Queen
34679,Scorpions
34680,Kanye West
34680,"Tyler, the Creator"
34680,Led Zeppelin
34680,Kendrick Lamar
34681,Queen
34681,Led Zeppelin
34681,Deep Purple
34682,Deep Purple
34682,Queen
34682,Led Zeppelin
34683,Kendrick Lamar
34683,2pac
34684,"Tyler, the Creator"
34684,Kanye West
34684,2pac
34685,Led Zeppelin
34685,Kendrick Lamar
34686,Led Zeppelin
34687,"Tyler, the Creator"
34688,Kendrick Lamar
34689,Led Zeppelin
34690,Black Sabbath
34690,Scorpions
34691,Queen
34691,Led Zeppelin
34692,Queen
34693,Led Zeppelin
34693,Scorpions
34694,Queen
34694,Black Sabbath
34695,Deep Purple
34695,Black Sabbath
34696,Scorpions
34696,Black Sabbath
34697,"Tyler, the Creator"
34697,Queen
34697,Led Zeppelin
34698,Deep Purple
34699,Led Zeppelin
34699,Queen
34700,Led Zeppelin
34700,Scorpions
34700,Queen
34700,Kanye West
34701,Black Sabbath
34701,Led Zeppelin
34701,Deep Purple
34702,Led Zeppelin
34703,Queen
34703,Led Zeppelin
34703,Black Sabbath
34704,Queen
34704,"Tyler, the Creator"
34704,Black Sabbath
34704,Led Zeppelin
34705,2pac
34706,"Tyler, the Creator"
34706,2pac
34707,Queen
34708,Kendrick Lamar
34708,Queen
34708,"Tyler, the Creator"
34708,2pac
34709,"Tyler, the Creator"
34710,"Tyler, the Creator"
34710,Black Sabbath
34710,Kendrick Lamar
34710,Jay-Z
34711,Queen
34711,Scorpions
34712,Led Zeppelin
34712,Queen
34712,"Tyler, the Creator"
34713,"Tyler, the Creator"
34713,Kanye West
34713,Kendrick Lamar
34714,Deep Purple
34714,Led Zeppelin
34715,2pac
34715,Kanye West
34716,"Tyler, the Creator"
34716,2pac
34717,2pac
34717,Kendrick Lamar
34718,Led Zeppelin
34718,Queen
34718,Kendrick Lamar
34719,Jay-Z
34719,"Tyler, the Creator"
34720,Led Zeppelin
34720,Queen
34720,Kendrick Lamar
34721,Kendrick Lamar
34721,Kanye West
34721,Jay-Z
34721,Deep Purple
34722,Kendrick Lamar
34722,"Tyler, the Creator"
34722,2pac
34723,Led Zeppelin
34723,Queen
34723,"Tyler, the Creator"
34723,Deep Purple
34724,Led Zeppelin
34725,Black Sabbath
34726,Queen
34727,Scorpions
34728,Deep Purple
34728,Queen
34728,Black Sabbath
34728,Scorpions
34729,Scorpions
34729,Led Zeppelin
34730,Kanye West
34730,"Tyler, the Creator"
34731,Queen
34731,Led Zeppelin
34732,Jay-Z
34732,Queen
34732,2pac
34733,"Tyler, the Creator"
34733,Black Sabbath
34733,2pac
34733,Kendrick Lamar
34734,Black Sabbath
34734,Scorpions
34735,Deep Purple
34735,Queen
34735,Black Sabbath
34736,Queen
34736,"Tyler, the Creator"
34736,Led Zeppelin
34736,Black Sabbath
34737,2pac
34737,Queen
34737,Kendrick Lamar
34737,Kanye West
34738,"Tyler, the Creator"
34739,Kanye West
34739,"Tyler, the Creator"
34739,Kendrick Lamar
34740,Black Sabbath
34740,"Tyler, the Creator"
34740,Kendrick Lamar
34741,Queen
34741,Led Zeppelin
34742,Kendrick Lamar
34742,Kanye West
34742,Led Zeppelin
34743,"Tyler, the Creator"
34743,Scorpions
34743,Kendrick Lamar
34743,Kanye West
34744,Black Sabbath
34745,Led Zeppelin
34745,"Tyler, the Creator"
34746,Queen
34747,Black Sabbath
34747,"Tyler, the Creator"
34748,Led Zeppelin
34748,Black Sabbath
34748,Kendrick Lamar
34749,Black Sabbath
34750,Kendrick Lamar
34750,Queen
34751,Kanye West
34752,Black Sabbath
34752,Queen
34752,"Tyler, the Creator"
34753,Led Zeppelin
34754,Black Sabbath
34755,"Tyler, the Creator"
34755,Kanye West
34755,Kendrick Lamar
34755,Deep Purple
34756,2pac
34756,"Tyler, the Creator"
34756,Kendrick Lamar
34757,2pac
34757,Queen
34758,Led Zeppelin
34758,Kendrick Lamar
34759,Deep Purple
34760,2pac
34760,Kendrick Lamar
34761,"Tyler, the Creator"
34761,2pac
34761,Jay-Z
34762,Kanye West
34763,Scorpions
34763,Deep Purple
34764,Black Sabbath
34764,Deep Purple
34765,Deep Purple
34766,Led Zeppelin
34766,Black Sabbath
34767,Queen
34767,Led Zeppelin
34767,Black Sabbath
34767,Kendrick Lamar
34768,Deep Purple
34768,Queen
34768,Led Zeppelin
34768,Black Sabbath
34769,Kendrick Lamar
34769,"Tyler, the Creator"
34770,"Tyler, the Creator"
34771,Kanye West
34772,Led Zeppelin
34772,Queen
34772,Black Sabbath
34773,Jay-Z
34774,Queen
34774,Scorpions
34775,Black Sabbath
34776,"Tyler, the Creator"
34777,Kendrick Lamar
34777,"Tyler, the Creator"
34778,Jay-Z
34778,Kanye West
34778,Kendrick Lamar
34779,Jay-Z
34780,Queen
34780,"Tyler, the Creator"
34781,Kendrick Lamar
34781,Kanye West
34782,Queen
34783,Black Sabbath
34783,Queen
34783,Led Zeppelin
34784,Kanye West
34784,Queen
34784,Led Zeppelin
34784,Kendrick Lamar
34785,Kanye West
34785,"Tyler, the Creator"
34785,Kendrick Lamar
34786,Kendrick Lamar
34786,Kanye West
34786,2pac
34787,Kendrick Lamar
34787,"Tyler, the Creator"
34787,Jay-Z
34788,Kanye West
34789,"Tyler, the Creator"
34789,Deep Purple
34789,Kendrick Lamar
34790,Jay-Z
34790,Led Zeppelin
34790,Kendrick Lamar
34791,Kendrick Lamar
34791,Scorpions
34791,Led Zeppelin
34792,Deep Purple
34792,"Tyler, the Creator"
34792,Black Sabbath
34793,Black Sabbath
34794,Queen
34794,Black Sabbath
34795,Black Sabbath
34795,"Tyler, the Creator"
34796,Queen
34796,Led Zeppelin
34796,2pac
34797,Queen
34797,Black Sabbath
34798,2pac
34799,Queen
34799,Scorpions
34799,Black Sabbath
34800,Led Zeppelin
34801,Black Sabbath
34801,"Tyler, the Creator"
34801,Led Zeppelin
34802,Kanye West
34803,Kendrick Lamar
34803,Led Zeppelin
34804,Queen
34804,Scorpions
34804,Deep Purple
34805,Queen
34806,Black Sabbath
34806,"Tyler, the Creator"
34806,Led Zeppelin
34806,Deep Purple
34807,Scorpions
34808,Jay-Z
34808,Queen
34808,2pac
34809,Kanye West
34809,"Tyler, the Creator"
34809,Led Zeppelin
34810,Queen
34811,2pac
34812,Kanye West
34813,Queen
34813,Scorpions
34813,"Tyler, the Creator"
34814,Scorpions
34814,Led Zeppelin
34814,Black Sabbath
34815,"Tyler, the Creator"
34815,Scorpions
34815,Kendrick Lamar
34816,2pac
34817,Black Sabbath
34818,Kanye West
34818,"Tyler, the Creator"
34819,"Tyler, the Creator"
34819,Deep Purple
34819,Led Zeppelin
34819,Kendrick Lamar
34820,2pac
34820,Kanye West
34820,"Tyler, the Creator"
34820,Jay-Z
34821,"Tyler, the Creator"
34821,Led Zeppelin
34822,"Tyler, the Creator"
34823,Kendrick Lamar
34824,Kendrick Lamar
34824,"Tyler, the Creator"
34824,2pac
34824,Jay-Z
34825,Jay-Z
34825,Kendrick Lamar
34826,Queen
34826,Kendrick Lamar
34826,Deep Purple
34827,Kanye West
34827,Black Sabbath
34827,Kendrick Lamar
34827,Deep Purple
34828,Black Sabbath
34829,Led Zeppelin
34829,Queen
34829,Kendrick Lamar
34830,2pac
34830,Kendrick Lamar
34831,"Tyler, the Creator"
34831,Kanye West
34831,Led Zeppelin
34831,Jay-Z
34832,Kendrick Lamar
34832,Kanye West
34832,Deep Purple
34833,Queen
34833,Led Zeppelin
34833,Black Sabbath
34834,Queen
34834,Led Zeppelin
34835,Led Zeppelin
34836,Queen
34837,"Tyler, the Creator"
34838,Scorpions
34838,Deep Purple
34839,Kendrick Lamar
34839,Kanye West
34840,Led Zeppelin
34840,Queen
34840,Black Sabbath
34841,Kendrick Lamar
34842,Queen
34842,Scorpions
34842,Black Sabbath
34843,Black Sabbath
34843,Queen
34843,Kanye West
34844,Kendrick Lamar
34844,"Tyler, the Creator"
34844,Led Zeppelin
34845,Queen
34845,Black Sabbath
34845,Kendrick Lamar
34846,Deep Purple
34846,Queen
34847,2pac
34847,Kanye West
34848,"Tyler, the Creator"
34848,Led Zeppelin
34848,2pac
34848,Kendrick Lamar
34849,Deep Purple
34849,Kanye West
34849,Queen
34850,Scorpions
34851,Kanye West
34851,Scorpions
34851,Kendrick Lamar
34852,Deep Purple
34852,Queen
34853,Black Sabbath
34853,Scorpions
34853,Led Zeppelin
34854,Black Sabbath
34855,"Tyler, the Creator"
34855,Black Sabbath
34856,"Tyler, the Creator"
34856,Kendrick Lamar
34857,Kendrick Lamar
34858,"Tyler, the Creator"
34858,Kanye West
34858,Led Zeppelin
34858,Kendrick Lamar
34859,Kanye West
34859,Black Sabbath
34859,Jay-Z
34860,Kendrick Lamar
34860,"Tyler, the Creator"
34861,Kendrick Lamar
34862,Kendrick Lamar
34862,Kanye West
34862,"Tyler, the Creator"
34863,Queen
34863,"Tyler, the Creator"
34864,Kendrick Lamar
34864,Kanye West
34864,2pac
34865,Queen
34865,Led Zeppelin
34865,Black Sabbath
34866,Deep Purple
34867,Queen
34867,Kanye West
34867,Led Zeppelin
34868,2pac
34869,Queen
34869,Led Zeppelin
34870,Kendrick Lamar
34870,Kanye West
34870,Black Sabbath
34870,Deep Purple
34871,Kendrick Lamar
34872,Kendrick Lamar
34872,2pac
34873,Queen
34874,"Tyler, the Creator"
34874,2pac
34874,Kendrick Lamar
34875,Black Sabbath
34876,"Tyler, the Creator"
34876,Queen
34876,Deep Purple
34876,Kendrick Lamar
34877,Kendrick Lamar
34877,Queen
34877,Kanye West
34878,Led Zeppelin
34878,Kanye West
34878,"Tyler, the Creator"
34879,Jay-Z
34879,Kanye West
34879,"Tyler, the Creator"
34879,Kendrick Lamar
34880,Black Sabbath
34880,"Tyler, the Creator"
34880,Led Zeppelin
34881,Kendrick Lamar
34881,Kanye West
34881,Black Sabbath
34881,2pac
34882,Kanye West
34882,"Tyler, the Creator"
34883,"Tyler, the Creator"
34883,Kanye West
34883,2pac
34884,"Tyler, the Creator"
34884,Kanye West
34885,Led Zeppelin
34885,Queen
34885,Deep Purple
34885,Kendrick Lamar
34886,2pac
34886,Queen
34886,"Tyler, the Creator"
34886,Kendrick Lamar
34887,"Tyler, the Creator"
34887,Kanye West
34887,Queen
34887,Deep Purple
34888,Black Sabbath
34888,Kanye West
34888,Queen
34888,Scorpions
34889,Kanye West
34889,Black Sabbath
34889,Kendrick Lamar
34890,Kendrick Lamar
34890,Deep Purple
34891,2pac
34892,"Tyler, the Creator"
34892,Jay-Z
34892,Kendrick Lamar
34893,Led Zeppelin
34894,2pac
34894,Jay-Z
34895,"Tyler, the Creator"
34895,Kanye West
34895,Jay-Z
34896,Black Sabbath
34896,Scorpions
34896,Led Zeppelin
34897,"Tyler, the Creator"
34897,Queen
34898,Scorpions
34898,Queen
34898,Deep Purple
34899,Kendrick Lamar
34899,"Tyler, the Creator"
34899,Jay-Z
34900,"Tyler, the Creator"
34900,Queen
34900,Kendrick Lamar
34901,"Tyler, the Creator"
34902,Jay-Z
34903,Scorpions
34904,Queen
34904,Led Zeppelin
34905,Led Zeppelin
34905,Kendrick Lamar
34906,Led Zeppelin
34907,Deep Purple
34908,Black Sabbath
34908,Queen
34908,Deep Purple
34909,Black Sabbath
34909,Scorpions
34909,Led Zeppelin
34909,2pac
34910,"Tyler, the Creator"
34910,Led Zeppelin
34910,Kendrick Lamar
34911,Kendrick Lamar
34912,Jay-Z
34912,Kendrick Lamar
34913,Queen
34913,"Tyler, the Creator"
34913,Led Zeppelin
34913,Kendrick Lamar
34914,2pac
34914,Led Zeppelin
34915,Black Sabbath
34915,Kendrick Lamar
34916,Queen
34916,Scorpions
34916,Deep Purple
34916,Kanye West
34917,Deep Purple
34918,Deep Purple
34918,Scorpions
34918,"Tyler, the Creator"
34918,Black Sabbath
34919,2pac
34920,Kendrick Lamar
34921,Queen
34921,Led Zeppelin
34922,"Tyler, the Creator"
34922,Black Sabbath
34922,2pac
34922,Kendrick Lamar
34923,Kendrick Lamar
34923,"Tyler, the Creator"
34924,Deep Purple
34924,Queen
34924,Black Sabbath
34924,Jay-Z
34925,Led Zeppelin
34926,Kendrick Lamar
34926,Queen
34926,"Tyler, the Creator"
34927,Kendrick Lamar
34927,Kanye West
34927,2pac
34927,Jay-Z
34928,Queen
34928,2pac
34928,Kendrick Lamar
34929,Black Sabbath
34929,"Tyler, the Creator"
34930,Kendrick Lamar
34930,Kanye West
34930,Queen
34931,"Tyler, the Creator"
34931,Queen
34931,Kendrick Lamar
34932,Kanye West
34932,Kendrick Lamar
34933,Kendrick Lamar
34933,Led Zeppelin
34933,2pac
34934,Black Sabbath
34934,Queen
34934,Led Zeppelin
34935,Jay-Z
34935,Queen
34936,Deep Purple
34936,Queen
34936,"Tyler, the Creator"
34937,Led Zeppelin
34937,Queen
34937,Deep Purple
34938,Kanye West
34939,"Tyler, the Creator"
34939,Queen
34939,2pac
34940,Scorpions
34941,Jay-Z
34941,Kanye West
34941,"Tyler, the Creator"
34942,"Tyler, the Creator"
34942,Kanye West
34942,Led Zeppelin
34943,Queen
34943,Led Zeppelin
34943,2pac
34943,Deep Purple
34944,Black Sabbath
34944,Kendrick Lamar
34945,Deep Purple
34945,"Tyler, the Creator"
34946,Kanye West
34946,Led Zeppelin
34947,Scorpions
34947,Queen
34947,Led Zeppelin
34948,Led Zeppelin
34948,"Tyler, the Creator"
34949,2pac
34949,"Tyler, the Creator"
34949,Black Sabbath
34950,Black Sabbath
34950,Kanye West
34950,Led Zeppelin
34950,Deep Purple
34951,Queen
34951,"Tyler, the Creator"
34951,Deep Purple
34952,Led Zeppelin
34952,Kanye West
34952,Black Sabbath
34953,Deep Purple
34953,Led Zeppelin
34953,Black Sabbath
34954,Queen
34954,Led Zeppelin
34954,Deep Purple
34955,Queen
34955,Scorpions
34955,Black Sabbath
34956,Queen
34956,Black Sabbath
34956,Led Zeppelin
34957,Kendrick Lamar
34957,"Tyler, the Creator"
34958,Led Zeppelin
34959,Deep Purple
34959,Queen
34959,Led Zeppelin
34960,Kendrick Lamar
34960,Led Zeppelin
34961,"Tyler, the Creator"
34961,Kendrick Lamar
34962,Led Zeppelin
34963,Led Zeppelin
34963,Queen
34963,Deep Purple
34964,"Tyler, the Creator"
34964,Queen
34964,Kanye West
34965,Deep Purple
34965,Black Sabbath
34965,Jay-Z
34966,Deep Purple
34966,Led Zeppelin
34966,Black Sabbath
34967,"Tyler, the Creator"
34967,Queen
34967,Led Zeppelin
34968,"Tyler, the Creator"
34969,Queen
34969,Kanye West
34969,Black Sabbath
34969,Led Zeppelin
34970,Kendrick Lamar
34970,Queen
34970,2pac
34971,"Tyler, the Creator"
34972,Led Zeppelin
34972,"Tyler, the Creator"
34973,Queen
34973,Led Zeppelin
34973,2pac
34974,Queen
34974,Scorpions
34974,Led Zeppelin
34974,Deep Purple
34975,Queen
34975,Scorpions
34975,"Tyler, the Creator"
34975,Led Zeppelin
34976,Kanye West
34977,Led Zeppelin
34977,Deep Purple
34978,Queen
34978,Black Sabbath
34979,Kendrick Lamar
34979,"Tyler, the Creator"
34979,2pac
34979,Deep Purple
34980,Kendrick Lamar
34981,"Tyler, the Creator"
34981,Kanye West
34981,Jay-Z
34982,Black Sabbath
34983,Black Sabbath
34984,Queen
34984,Led Zeppelin
34984,2pac
34985,Kendrick Lamar
34985,Jay-Z
34986,Deep Purple
34986,Queen
34986,Led Zeppelin
34987,Deep Purple
34987,Kanye West
34987,"Tyler, the Creator"
34988,Jay-Z
34989,Queen
34990,2pac
34990,Deep Purple
34991,Kanye West
34991,Queen
34991,2pac
34991,Kendrick Lamar
34992,Kendrick Lamar
34993,Led Zeppelin
34993,Scorpions
34993,"Tyler, the Creator"
34993,Queen
34994,Queen
34995,Led Zeppelin
34995,Queen
34995,Black Sabbath
34995,Kendrick Lamar
34996,"Tyler, the Creator"
34997,Black Sabbath
34997,Queen
34997,"Tyler, the Creator"
34997,Led Zeppelin
34998,Queen
34998,Scorpions
34998,Led Zeppelin
34998,Black Sabbath
34999,Black Sabbath
35000,Kanye West
35000,"Tyler, the Creator"
35000,Kendrick Lamar
35001,Led Zeppelin
35001,Queen
35001,Black Sabbath
35002,2pac
35002,"Tyler, the Creator"
35003,2pac
35003,Scorpions
35003,"Tyler, the Creator"
35003,Kendrick Lamar
35004,"Tyler, the Creator"
35004,Kanye West
35005,Queen
35006,Deep Purple
35006,Queen
35006,Black Sabbath
35007,Led Zeppelin
35007,"Tyler, the Creator"
35007,Kendrick Lamar
35008,Queen
35008,Led Zeppelin
35009,Deep Purple
35009,Kanye West
35010,Kendrick Lamar
35010,"Tyler, the Creator"
35010,Deep Purple
35011,"Tyler, the Creator"
35011,Kanye West
35011,Queen
35011,2pac
35012,Deep Purple
35013,Kendrick Lamar
35014,Queen
35014,"Tyler, the Creator"
35015,Jay-Z
35015,Kendrick Lamar
35016,Led Zeppelin
35017,2pac
35017,Kanye West
35017,"Tyler, the Creator"
35018,Queen
35019,Queen
35020,Queen
35021,Deep Purple
35021,Led Zeppelin
35021,Black Sabbath
35022,2pac
35023,Black Sabbath
35023,Queen
35023,Led Zeppelin
35024,Queen
35024,Led Zeppelin
35024,Kendrick Lamar
35025,Deep Purple
35025,Kanye West
35025,Led Zeppelin
35025,2pac
35026,Kendrick Lamar
35027,"Tyler, the Creator"
35027,Queen
35027,Kendrick Lamar
35028,2pac
35028,Black Sabbath
35029,Kanye West
35029,"Tyler, the Creator"
35029,2pac
35029,Jay-Z
35030,Kendrick Lamar
35031,Black Sabbath
35031,Kendrick Lamar
35032,"Tyler, the Creator"
35033,Black Sabbath
35034,Kanye West
35034,2pac
35035,"Tyler, the Creator"
35035,Kendrick Lamar
35036,Kendrick Lamar
35036,Queen
35036,"Tyler, the Creator"
35036,Jay-Z
35037,Queen
35037,Scorpions
35037,"Tyler, the Creator"
35037,Kendrick Lamar
35038,Deep Purple
35038,Queen
35038,Scorpions
35039,Kanye West
35040,"Tyler, the Creator"
35041,Kendrick Lamar
35041,"Tyler, the Creator"
35042,"Tyler, the Creator"
35042,Queen
35042,Kendrick Lamar
35043,Queen
35043,"Tyler, the Creator"
35043,Kendrick Lamar
35044,Kendrick Lamar
35044,"Tyler, the Creator"
35044,Led Zeppelin
35045,Black Sabbath
35045,"Tyler, the Creator"
35045,Kendrick Lamar
35046,Led Zeppelin
35046,Queen
35047,Kanye West
35047,Jay-Z
35047,Kendrick Lamar
35048,Led Zeppelin
35048,Kanye West
35048,"Tyler, the Creator"
35049,Kendrick Lamar
35050,Kendrick Lamar
35050,Led Zeppelin
35051,Kendrick Lamar
35051,"Tyler, the Creator"
35051,Deep Purple
35052,Deep Purple
35052,"Tyler, the Creator"
35052,Black Sabbath
35052,Led Zeppelin
35053,Black Sabbath
35054,Led Zeppelin
35055,Kendrick Lamar
35056,2pac
35056,Kendrick Lamar
35057,2pac
35057,Queen
35057,"Tyler, the Creator"
35058,Led Zeppelin
35059,"Tyler, the Creator"
35059,Kanye West
35059,Queen
35059,Black Sabbath
35060,"Tyler, the Creator"
35060,Kanye West
35061,Scorpions
35061,Kanye West
35062,Kendrick Lamar
35062,Queen
35063,Kendrick Lamar
35063,Kanye West
35063,"Tyler, the Creator"
35063,Queen
35064,Queen
35064,Black Sabbath
35064,Led Zeppelin
35065,Kendrick Lamar
35065,Deep Purple
35066,Deep Purple
35066,Scorpions
35066,Led Zeppelin
35067,Led Zeppelin
35067,Kanye West
35067,"Tyler, the Creator"
35068,Kendrick Lamar
35068,Kanye West
35069,Queen
35069,"Tyler, the Creator"
35070,Kanye West
35070,Kendrick Lamar
35071,2pac
35071,Queen
35071,"Tyler, the Creator"
35072,2pac
35073,Queen
35073,Black Sabbath
35073,Kendrick Lamar
35074,Kendrick Lamar
35074,Kanye West
35074,Jay-Z
35075,"Tyler, the Creator"
35076,Black Sabbath
35077,Black Sabbath
35078,Queen
35078,Deep Purple
35079,Led Zeppelin
35079,Queen
35079,Kendrick Lamar
35080,Kendrick Lamar
35080,"Tyler, the Creator"
35081,Queen
35082,Led Zeppelin
35082,Queen
35083,"Tyler, the Creator"
35083,Kanye West
35083,Queen
35084,2pac
35084,Queen
35085,"Tyler, the Creator"
35085,Black Sabbath
35085,Kendrick Lamar
35086,2pac
35086,"Tyler, the Creator"
35086,Deep Purple
35087,Kendrick Lamar
35088,Kendrick Lamar
35088,"Tyler, the Creator"
35088,Led Zeppelin
35088,Jay-Z
35089,"Tyler, the Creator"
35089,Kanye West
35089,Jay-Z
35089,Kendrick Lamar
35090,Led Zeppelin
35090,Kanye West
35090,Queen
35091,Queen
35091,Kendrick Lamar
35092,"Tyler, the Creator"
35092,2pac
35093,Led Zeppelin
35093,Queen
35094,Led Zeppelin
35095,Kanye West
35095,Black Sabbath
35095,Kendrick Lamar
35096,Led Zeppelin
35096,Queen
35097,Kanye West
35097,Queen
35097,"Tyler, the Creator"
35098,Kanye West
35099,Black Sabbath
35099,Scorpions
35100,Queen
35101,2pac
35101,Kanye West
35102,Kendrick Lamar
35102,Kanye West
35102,"Tyler, the Creator"
35102,Jay-Z
35103,2pac
35104,"Tyler, the Creator"
35104,Queen
35105,Queen
35105,Kanye West
35105,Deep Purple
35106,Led Zeppelin
35106,Queen
35106,Kendrick Lamar
35107,"Tyler, the Creator"
35107,Queen
35108,Kendrick Lamar
35109,Black Sabbath
35109,Queen
35109,Led Zeppelin
35109,2pac
35110,Led Zeppelin
35110,Black Sabbath
35110,Deep Purple
35111,Kanye West
35111,Kendrick Lamar
35112,Led Zeppelin
35113,Queen
35114,Deep Purple
35114,Queen
35114,"Tyler, the Creator"
35115,Kendrick Lamar
35115,Kanye West
35116,Scorpions
35116,Led Zeppelin
35116,Kendrick Lamar
35117,Queen
35118,Kanye West
35118,2pac
35118,Jay-Z
35119,2pac
35120,Kendrick Lamar
35120,Kanye West
35120,Queen
35120,Jay-Z
35121,Led Zeppelin
35121,Deep Purple
35122,Black Sabbath
35122,Scorpions
35122,"Tyler, the Creator"
35123,Queen
35124,Kendrick Lamar
35125,Queen
35125,Black Sabbath
35126,Queen
35126,Led Zeppelin
35126,Kendrick Lamar
35127,"Tyler, the Creator"
35127,Kendrick Lamar
35128,Kendrick Lamar
35128,"Tyler, the Creator"
35129,Jay-Z
35130,Kendrick Lamar
35131,"Tyler, the Creator"
35131,Black Sabbath
35131,2pac
35132,2pac
35132,Kanye West
35132,Kendrick Lamar
35133,Queen
35133,Black Sabbath
35133,Kendrick Lamar
35133,Deep Purple
35134,Queen
35134,Deep Purple
35135,Led Zeppelin
35135,Queen
35136,"Tyler, the Creator"
35136,Queen
35136,Kanye West
35137,"Tyler, the Creator"
35137,Kanye West
35137,2pac
35138,Kendrick Lamar
35138,Black Sabbath
35139,Black Sabbath
35139,Scorpions
35139,Queen
35139,Deep Purple
35140,Black Sabbath
35140,Queen
35140,Led Zeppelin
35140,Kanye West
35141,Kendrick Lamar
35141,Queen
35142,Deep Purple
35143,Led Zeppelin
35144,Led Zeppelin
35144,Scorpions
