Transaction,Item
47196,Led Zeppelin
47196,Black Sabbath
47197,Led Zeppelin
47197,Kendrick Lamar
47197,Scorpions
47198,Led Zeppelin
47199,Kanye West
47199,Queen
47199,Kendrick Lamar
47200,Queen
47201,Kendrick Lamar
47201,Kanye West
47201,Jay-Z
47202,Kendrick Lamar
47202,Kanye West
47202,2pac
47202,Jay-Z
47203,Scorpions
47203,Kanye West
47203,Queen
47204,Scorpions
47204,Led Zeppelin
47204,Queen
47205,Queen
47205,Scorpions
47206,Queen
47206,Black Sabbath
47207,Queen
47207,Led Zeppelin
47208,2pac
47209,"Tyler, the Creator"
47209,Kanye West
47209,Kendrick Lamar
47210,Kanye West
47210,2pac
47211,Kanye West
47212,Kendrick Lamar
47212,Queen
47213,Kendrick Lamar
47214,Kendrick Lamar
47214,Kanye West
47214,2pac
47215,Kanye West
47215,Kendrick Lamar
47216,Kanye West
47216,Queen
47216,Scorpions
47217,Jay-Z
47217,Kendrick Lamar
47218,Kanye West
47218,"Tyler, the Creator"
47218,Jay-Z
47219,Queen
47220,Kendrick Lamar
47221,Jay-Z
47221,Kanye West
47221,Black Sabbath
47222,Kendrick Lamar
47223,Scorpions
47224,Kendrick Lamar
47224,Kanye West
47224,"Tyler, the Creator"
47224,Black Sabbath
47225,Queen
47225,Led Zeppelin
47225,"Tyler, the Creator"
47225,Scorpions
47226,Queen
47226,Led Zeppelin
47226,"Tyler, the Creator"
47226,Kendrick Lamar
47227,Jay-Z
47228,Led Zeppelin
47228,"Tyler, the Creator"
47229,Kendrick Lamar
47229,Queen
47230,Kendrick Lamar
47231,Kendrick Lamar
47231,Kanye West
47231,Scorpions
47232,Kendrick Lamar
47232,Kanye West
47232,"Tyler, the Creator"
47232,Queen
47233,Black Sabbath
47233,Led Zeppelin
47233,Jay-Z
47234,Led Zeppelin
47234,Queen
47234,Scorpions
47235,Queen
47235,Black Sabbath
47235,Led Zeppelin
47235,Scorpions
47236,Kendrick Lamar
47236,Kanye West
47236,"Tyler, the Creator"
47237,Deep Purple
47237,Kanye West
47237,Queen
47238,Queen
47238,Scorpions
47239,Jay-Z
47240,"Tyler, the Creator"
47241,Black Sabbath
47241,Scorpions
47242,Scorpions
47242,Led Zeppelin
47242,Kanye West
47243,Kendrick Lamar
47243,Kanye West
47243,"Tyler, the Creator"
47244,Scorpions
47245,Queen
47245,Led Zeppelin
47245,"Tyler, the Creator"
47245,2pac
47246,Led Zeppelin
47247,Kanye West
47247,"Tyler, the Creator"
47247,Kendrick Lamar
47248,"Tyler, the Creator"
47248,Deep Purple
47249,Kanye West
47249,"Tyler, the Creator"
47250,Kanye West
47250,Kendrick Lamar
47251,Queen
47251,"Tyler, the Creator"
47251,Kendrick Lamar
47252,Jay-Z
47252,Kendrick Lamar
47252,Queen
47253,Deep Purple
47253,Queen
47253,Scorpions
47254,Led Zeppelin
47254,Deep Purple
47254,Queen
47254,Black Sabbath
47255,Scorpions
47255,Led Zeppelin
47255,Queen
47256,Led Zeppelin
47257,Kanye West
47258,Scorpions
47258,Led Zeppelin
47259,Scorpions
47259,Led Zeppelin
47260,Led Zeppelin
47260,Queen
47261,Kendrick Lamar
47262,Queen
47262,Kanye West
47262,Kendrick Lamar
47262,Led Zeppelin
47263,Led Zeppelin
47263,Kanye West
47264,Queen
47264,Led Zeppelin
47265,Jay-Z
47265,Kanye West
47265,Kendrick Lamar
47265,Scorpions
47266,Jay-Z
47266,Kendrick Lamar
47267,Jay-Z
47267,Deep Purple
47267,Kanye West
47268,Kanye West
47268,"Tyler, the Creator"
47268,Kendrick Lamar
47268,Scorpions
47269,Kendrick Lamar
47269,Led Zeppelin
47269,"Tyler, the Creator"
47269,2pac
47270,Black Sabbath
47270,Kendrick Lamar
47270,Scorpions
47271,Kendrick Lamar
47271,Queen
47272,Jay-Z
47272,Kanye West
47273,Kanye West
47273,"Tyler, the Creator"
47273,Kendrick Lamar
47274,"Tyler, the Creator"
47274,Kendrick Lamar
47275,Queen
47276,Scorpions
47277,Jay-Z
47277,"Tyler, the Creator"
47277,Scorpions
47278,Scorpions
47278,Queen
47278,Black Sabbath
47279,Led Zeppelin
47279,Kendrick Lamar
47279,Queen
47280,Kanye West
47280,"Tyler, the Creator"
47280,2pac
47281,Led Zeppelin
47281,"Tyler, the Creator"
47281,Scorpions
47282,Queen
47282,Kanye West
47282,"Tyler, the Creator"
47282,Led Zeppelin
47283,Black Sabbath
47284,Scorpions
47284,Queen
47285,Scorpions
47285,Led Zeppelin
47285,Black Sabbath
47286,2pac
47287,Queen
47287,Kanye West
47287,"Tyler, the Creator"
47288,Jay-Z
47289,Led Zeppelin
47290,Kendrick Lamar
47291,Kendrick Lamar
47292,Led Zeppelin
47292,Kanye West
47292,Kendrick Lamar
47292,Queen
47293,"Tyler, the Creator"
47293,2pac
47294,Kendrick Lamar
47294,Kanye West
47294,"Tyler, the Creator"
47294,Black Sabbath
47295,Kendrick Lamar
47295,Kanye West
47295,Jay-Z
47295,Scorpions
47296,Jay-Z
47296,Kanye West
47297,Led Zeppelin
47297,"Tyler, the Creator"
47297,Queen
47297,Scorpions
47298,Queen
47299,Queen
47299,Scorpions
47299,Black Sabbath
47300,Black Sabbath
47300,Queen
47300,Scorpions
47301,Kendrick Lamar
47302,Kendrick Lamar
47303,Led Zeppelin
47303,"Tyler, the Creator"
47303,Queen
47304,Jay-Z
47304,Kanye West
47305,Led Zeppelin
47306,Kendrick Lamar
47306,"Tyler, the Creator"
47306,Queen
47307,2pac
47307,"Tyler, the Creator"
47307,Kendrick Lamar
47308,Kendrick Lamar
47308,"Tyler, the Creator"
47308,Queen
47308,Black Sabbath
47309,Kendrick Lamar
47309,Kanye West
47309,Black Sabbath
47310,Queen
47311,Black Sabbath
47311,Jay-Z
47311,Scorpions
47312,Jay-Z
47312,Kendrick Lamar
47312,Scorpions
47313,Kanye West
47313,Queen
47314,Jay-Z
47314,Kanye West
47314,Kendrick Lamar
47314,Queen
47315,Kendrick Lamar
47315,2pac
47316,"Tyler, the Creator"
47316,Black Sabbath
47317,Led Zeppelin
47317,Black Sabbath
47317,Jay-Z
47318,"Tyler, the Creator"
47318,Black Sabbath
47319,"Tyler, the Creator"
47319,Scorpions
47319,Black Sabbath
47320,Queen
47320,Led Zeppelin
47320,Black Sabbath
47321,Jay-Z
47321,Led Zeppelin
47322,Black Sabbath
47323,Queen
47324,Queen
47324,Led Zeppelin
47324,Kendrick Lamar
47324,Black Sabbath
47325,Scorpions
47326,Queen
47326,Black Sabbath
47327,Kendrick Lamar
47328,Kanye West
47328,2pac
47328,Kendrick Lamar
47329,Kendrick Lamar
47329,Kanye West
47329,Jay-Z
47329,Scorpions
47330,Jay-Z
47330,Kanye West
47330,Kendrick Lamar
47331,Led Zeppelin
47332,Scorpions
47333,2pac
47333,"Tyler, the Creator"
47333,Jay-Z
47334,Scorpions
47335,Kendrick Lamar
47335,2pac
47336,Kanye West
47337,Scorpions
47337,Led Zeppelin
47337,Queen
47338,"Tyler, the Creator"
47339,Led Zeppelin
47339,Deep Purple
47340,"Tyler, the Creator"
47340,Kanye West
47341,Kanye West
47341,Kendrick Lamar
47342,"Tyler, the Creator"
47342,Queen
47342,Kendrick Lamar
47343,Scorpions
47344,Queen
47344,Scorpions
47345,Queen
47345,"Tyler, the Creator"
47345,Kendrick Lamar
47345,Jay-Z
47346,Deep Purple
47347,Kanye West
47347,"Tyler, the Creator"
47347,Kendrick Lamar
47348,Deep Purple
47348,Led Zeppelin
47348,Black Sabbath
47349,Kendrick Lamar
47350,Led Zeppelin
47351,Queen
47351,Deep Purple
47351,"Tyler, the Creator"
47351,Black Sabbath
47352,Kendrick Lamar
47352,"Tyler, the Creator"
47352,Queen
47352,Jay-Z
47353,Kendrick Lamar
47354,Led Zeppelin
47354,Deep Purple
47354,Queen
47355,Kanye West
47356,"Tyler, the Creator"
47356,Kanye West
47356,Kendrick Lamar
47357,Kanye West
47358,Black Sabbath
47359,Scorpions
47359,Kendrick Lamar
47360,Kendrick Lamar
47360,Kanye West
47360,"Tyler, the Creator"
47361,Kendrick Lamar
47361,Kanye West
47361,"Tyler, the Creator"
47361,Queen
47362,Kanye West
47362,Queen
47362,Kendrick Lamar
47363,Jay-Z
47363,Kanye West
47363,Kendrick Lamar
47364,Kendrick Lamar
47364,Kanye West
47365,Jay-Z
47366,"Tyler, the Creator"
47367,Queen
47367,Deep Purple
47367,Kendrick Lamar
47367,Scorpions
47368,"Tyler, the Creator"
47368,Kanye West
47369,Kendrick Lamar
47369,"Tyler, the Creator"
47369,Scorpions
47370,Deep Purple
47370,Queen
47371,2pac
47371,Led Zeppelin
47372,Led Zeppelin
47372,Kanye West
47372,Black Sabbath
47373,Kanye West
47373,Kendrick Lamar
47373,"Tyler, the Creator"
47373,Queen
47374,Black Sabbath
47374,"Tyler, the Creator"
47374,Kendrick Lamar
47375,Led Zeppelin
47376,Kanye West
47376,Kendrick Lamar
47376,"Tyler, the Creator"
47376,2pac
47377,Scorpions
47377,Kanye West
47378,"Tyler, the Creator"
47379,Queen
47379,Scorpions
47380,Queen
47380,Led Zeppelin
47380,Scorpions
47381,Led Zeppelin
47382,Led Zeppelin
47382,Black Sabbath
47383,Queen
47384,Kendrick Lamar
47384,"Tyler, the Creator"
47384,Scorpions
47385,Jay-Z
47386,Queen
47386,Kanye West
47386,"Tyler, the Creator"
47386,Scorpions
47387,Kanye West
47388,Scorpions
47388,Kanye West
47388,Queen
47389,Kendrick Lamar
47389,Kanye West
47390,Queen
47390,Scorpions
47390,Black Sabbath
47391,"Tyler, the Creator"
47391,Kanye West
47392,Kanye West
47393,"Tyler, the Creator"
47394,Scorpions
47394,Deep Purple
47394,Kendrick Lamar
47395,Led Zeppelin
47395,Kanye West
47396,Kendrick Lamar
47396,Scorpions
47396,Kanye West
47396,Black Sabbath
47397,Jay-Z
47397,Queen
47398,Deep Purple
47398,Queen
47399,Jay-Z
47399,Kanye West
47399,Kendrick Lamar
47400,Kanye West
47400,Led Zeppelin
47401,Led Zeppelin
47401,Kanye West
47401,"Tyler, the Creator"
47402,Kanye West
47403,Black Sabbath
47404,Led Zeppelin
47404,Kendrick Lamar
47404,Scorpions
47405,Kanye West
47405,Kendrick Lamar
47406,2pac
47407,Queen
47407,Led Zeppelin
47408,Kanye West
47408,"Tyler, the Creator"
47408,Jay-Z
47408,Scorpions
47409,Kendrick Lamar
47409,"Tyler, the Creator"
47409,Queen
47410,Black Sabbath
47410,Deep Purple
47411,Queen
47411,Led Zeppelin
47411,Scorpions
47412,Jay-Z
47412,"Tyler, the Creator"
47413,Kendrick Lamar
47413,Led Zeppelin
47413,Jay-Z
47414,Scorpions
47414,Led Zeppelin
47415,Jay-Z
47415,"Tyler, the Creator"
47416,Scorpions
47416,"Tyler, the Creator"
47416,Queen
47417,Scorpions
47417,Queen
47418,Scorpions
47418,Black Sabbath
47419,"Tyler, the Creator"
47419,Kanye West
47419,Jay-Z
47420,Scorpions
47420,Led Zeppelin
47420,Queen
47421,Queen
47421,Led Zeppelin
47421,Black Sabbath
47422,Led Zeppelin
47422,Kendrick Lamar
47422,"Tyler, the Creator"
47422,Queen
47423,Black Sabbath
47423,Led Zeppelin
47423,"Tyler, the Creator"
47423,Queen
47424,Deep Purple
47425,"Tyler, the Creator"
47425,Kanye West
47425,2pac
47425,Jay-Z
47426,Scorpions
47426,Led Zeppelin
47426,Queen
47427,Kendrick Lamar
47428,Queen
47428,Jay-Z
47428,Kendrick Lamar
47428,Scorpions
47429,Kendrick Lamar
47430,Queen
47430,Black Sabbath
47431,Queen
47431,Kendrick Lamar
47432,Jay-Z
47432,Scorpions
47433,Scorpions
47433,Kanye West
47434,Scorpions
47434,Led Zeppelin
47434,Black Sabbath
47435,Queen
47435,2pac
47435,Black Sabbath
47436,Led Zeppelin
47436,"Tyler, the Creator"
47436,Black Sabbath
47437,Kanye West
47437,2pac
47437,Jay-Z
47438,Queen
47438,Deep Purple
47438,"Tyler, the Creator"
47438,Black Sabbath
47439,Kanye West
47440,Kendrick Lamar
47440,"Tyler, the Creator"
47440,Jay-Z
47441,Scorpions
47441,Kanye West
47441,Led Zeppelin
47442,Deep Purple
47442,Queen
47443,Queen
47444,"Tyler, the Creator"
47445,Led Zeppelin
47445,Scorpions
47446,Jay-Z
47446,Kanye West
47447,Kendrick Lamar
47447,Queen
47447,2pac
47447,Jay-Z
47448,Led Zeppelin
47448,Queen
47449,"Tyler, the Creator"
47449,Queen
47450,Deep Purple
47450,Led Zeppelin
47451,Scorpions
47451,Led Zeppelin
47451,Kanye West
47451,Queen
47452,Kendrick Lamar
47453,Queen
47453,Scorpions
47453,Black Sabbath
47454,Queen
47455,Deep Purple
47455,Kanye West
47455,Black Sabbath
47456,Scorpions
47457,Led Zeppelin
47457,"Tyler, the Creator"
47458,Queen
47458,Led Zeppelin
47459,Queen
47459,Scorpions
47460,Scorpions
47460,Led Zeppelin
47460,Black Sabbath
47461,Kendrick Lamar
47462,Jay-Z
47462,Deep Purple
47462,Kanye West
47463,Black Sabbath
47464,Scorpions
47465,Led Zeppelin
47465,Queen
47466,Kanye West
47466,Deep Purple
47467,Black Sabbath
47468,Scorpions
47468,Deep Purple
47468,2pac
47469,Kendrick Lamar
47469,Kanye West
47470,Queen
47470,Black Sabbath
47470,Kendrick Lamar
47470,Scorpions
47471,"Tyler, the Creator"
47471,Scorpions
47471,Queen
47471,Jay-Z
47472,Led Zeppelin
47473,Kendrick Lamar
47474,Scorpions
47474,Kanye West
47474,Queen
47474,Black Sabbath
47475,Led Zeppelin
47475,Queen
47476,Kanye West
47476,"Tyler, the Creator"
47476,Kendrick Lamar
47477,Black Sabbath
47478,Scorpions
47478,Queen
47478,Black Sabbath
47479,Led Zeppelin
47480,Kendrick Lamar
47480,Kanye West
47481,"Tyler, the Creator"
47481,Kendrick Lamar
47482,Scorpions
47482,Queen
47483,Kendrick Lamar
47483,Kanye West
47483,Scorpions
47484,Scorpions
47485,Kanye West
47485,Kendrick Lamar
47485,Queen
47486,Scorpions
47486,"Tyler, the Creator"
47486,Queen
47487,Kendrick Lamar
47488,Scorpions
47488,Led Zeppelin
47488,Kendrick Lamar
47488,Black Sabbath
47489,"Tyler, the Creator"
47489,Jay-Z
47490,Queen
47490,Led Zeppelin
47491,Jay-Z
47492,"Tyler, the Creator"
47493,Scorpions
47493,Deep Purple
47493,Queen
47494,Scorpions
47494,2pac
47494,Kendrick Lamar
47495,"Tyler, the Creator"
47495,Kendrick Lamar
47496,Jay-Z
47496,Led Zeppelin
47496,"Tyler, the Creator"
47497,Jay-Z
47497,Led Zeppelin
47497,"Tyler, the Creator"
47497,Queen
47498,Kendrick Lamar
47498,Kanye West
47498,"Tyler, the Creator"
47498,Led Zeppelin
47499,Scorpions
47499,Black Sabbath
47500,Led Zeppelin
47500,Queen
47501,Led Zeppelin
47501,"Tyler, the Creator"
47501,Queen
47501,Scorpions
47502,Black Sabbath
47502,Scorpions
47503,Black Sabbath
47504,Jay-Z
47504,Kanye West
47505,Kanye West
47505,Kendrick Lamar
47505,"Tyler, the Creator"
47505,2pac
47506,"Tyler, the Creator"
47506,Kanye West
47506,Kendrick Lamar
47506,Jay-Z
47507,Led Zeppelin
47507,Jay-Z
47508,Kanye West
47508,"Tyler, the Creator"
47508,Scorpions
47509,"Tyler, the Creator"
47510,Scorpions
47510,Led Zeppelin
47510,Kendrick Lamar
47511,"Tyler, the Creator"
47511,Kanye West
47511,Kendrick Lamar
47511,Queen
47512,Kendrick Lamar
47512,"Tyler, the Creator"
47512,Scorpions
47513,Black Sabbath
47513,Kendrick Lamar
47514,Kanye West
47514,Deep Purple
47514,Black Sabbath
47515,Kendrick Lamar
47515,Queen
47515,Scorpions
47516,Scorpions
47516,Black Sabbath
47517,"Tyler, the Creator"
47517,Kanye West
47517,Scorpions
47518,"Tyler, the Creator"
47519,Jay-Z
47519,"Tyler, the Creator"
47520,Queen
47520,Deep Purple
47520,Black Sabbath
47521,Queen
47521,Scorpions
47522,Kendrick Lamar
47523,Queen
47523,Kanye West
47523,Kendrick Lamar
47523,Scorpions
47524,"Tyler, the Creator"
47524,Kanye West
47524,Black Sabbath
47525,Queen
47525,Kanye West
47526,Scorpions
47526,Led Zeppelin
47526,Queen
47527,"Tyler, the Creator"
47527,Jay-Z
47528,Kanye West
47528,"Tyler, the Creator"
47528,Kendrick Lamar
47528,Jay-Z
47529,Queen
47529,Kanye West
47530,Kanye West
47530,Queen
47530,Scorpions
47531,Black Sabbath
47531,Led Zeppelin
47531,Kendrick Lamar
47532,Kanye West
47532,Black Sabbath
47533,Scorpions
47533,Led Zeppelin
47533,Jay-Z
47534,"Tyler, the Creator"
47534,Jay-Z
47535,Queen
47535,Kendrick Lamar
47535,Scorpions
47536,"Tyler, the Creator"
47537,"Tyler, the Creator"
47537,Kendrick Lamar
47538,Black Sabbath
47539,Scorpions
47539,Kanye West
47540,Black Sabbath
47541,Led Zeppelin
47542,Kanye West
47543,Scorpions
47543,Jay-Z
47544,Queen
47545,Kendrick Lamar
47545,"Tyler, the Creator"
47545,2pac
47546,Jay-Z
47547,Kanye West
47547,"Tyler, the Creator"
47547,Kendrick Lamar
47548,Kanye West
47548,"Tyler, the Creator"
47548,Jay-Z
47549,Jay-Z
47549,Kanye West
47549,"Tyler, the Creator"
47550,"Tyler, the Creator"
47550,Kanye West
47551,Black Sabbath
47552,Scorpions
47552,Led Zeppelin
47552,Queen
47553,"Tyler, the Creator"
47554,Kendrick Lamar
47555,Jay-Z
47555,Kanye West
47555,Queen
47556,Queen
47556,Led Zeppelin
47556,Scorpions
47557,Jay-Z
47557,"Tyler, the Creator"
47558,Kanye West
47558,Scorpions
47559,Scorpions
47560,Queen
47560,"Tyler, the Creator"
47561,"Tyler, the Creator"
47561,Kendrick Lamar
47562,Queen
47562,Black Sabbath
47562,"Tyler, the Creator"
47562,Scorpions
47563,Led Zeppelin
47564,"Tyler, the Creator"
47564,Kanye West
47564,2pac
47565,Scorpions
47565,Led Zeppelin
47566,Scorpions
47566,Kendrick Lamar
47566,Black Sabbath
47567,Queen
47567,"Tyler, the Creator"
47567,Kendrick Lamar
47567,Scorpions
47568,Led Zeppelin
47568,Kanye West
47568,Queen
47568,Black Sabbath
47569,Kendrick Lamar
47569,Scorpions
47570,Scorpions
47570,Queen
47571,Black Sabbath
47571,Queen
47571,Scorpions
47572,"Tyler, the Creator"
47572,Kanye West
47573,Queen
47573,Kendrick Lamar
47573,Scorpions
47574,Kendrick Lamar
47574,Led Zeppelin
47574,Jay-Z
47574,Scorpions
47575,Black Sabbath
47575,Queen
47576,Scorpions
47576,Led Zeppelin
47576,Kendrick Lamar
47577,Queen
47577,Led Zeppelin
47577,Scorpions
47578,Kendrick Lamar
47578,Kanye West
47578,Scorpions
47579,Black Sabbath
47579,Queen
47580,Led Zeppelin
47581,Jay-Z
47582,Queen
47582,Led Zeppelin
47582,Scorpions
47583,Kendrick Lamar
47584,"Tyler, the Creator"
47584,Kanye West
47584,Kendrick Lamar
47584,Queen
47585,Scorpions
47585,Kanye West
47586,Kendrick Lamar
47587,"Tyler, the Creator"
47587,Led Zeppelin
47587,Kendrick Lamar
47588,Kendrick Lamar
47588,"Tyler, the Creator"
47588,Scorpions
47589,Led Zeppelin
47590,2pac
47590,Scorpions
47591,Kendrick Lamar
47591,Black Sabbath
47591,"Tyler, the Creator"
47591,Jay-Z
47592,Kendrick Lamar
47592,Kanye West
47593,"Tyler, the Creator"
47593,Kanye West
47593,Kendrick Lamar
47594,Scorpions
47594,Queen
47594,Black Sabbath
47595,Led Zeppelin
47596,Kanye West
47596,Kendrick Lamar
47596,"Tyler, the Creator"
47596,2pac
47597,Scorpions
47597,Queen
47598,Queen
47598,Kendrick Lamar
47598,Black Sabbath
47599,Queen
47600,Kanye West
47601,Kanye West
47601,Kendrick Lamar
47602,Led Zeppelin
47603,"Tyler, the Creator"
47603,Kanye West
47603,Black Sabbath
47604,Queen
47604,Scorpions
47604,Black Sabbath
47605,Kendrick Lamar
47605,"Tyler, the Creator"
47606,Kendrick Lamar
47606,Queen
47607,"Tyler, the Creator"
47607,Kendrick Lamar
47608,2pac
47609,Kanye West
47609,Scorpions
47609,Black Sabbath
47610,Scorpions
47610,Deep Purple
47610,Queen
47610,Jay-Z
47611,Kendrick Lamar
47612,Kanye West
47613,Jay-Z
47613,Kendrick Lamar
47614,Queen
47614,Black Sabbath
47614,"Tyler, the Creator"
47614,Scorpions
47615,Queen
47615,Kendrick Lamar
47615,Scorpions
47616,Queen
47616,Scorpions
47616,Black Sabbath
47617,Led Zeppelin
47618,"Tyler, the Creator"
47618,Kendrick Lamar
47619,Queen
47620,Scorpions
47620,Deep Purple
47620,Queen
47621,Black Sabbath
47622,Black Sabbath
47622,Deep Purple
47622,Queen
47622,Scorpions
47623,"Tyler, the Creator"
47623,Kendrick Lamar
47623,Scorpions
47624,Queen
47625,Deep Purple
47625,Led Zeppelin
47625,Scorpions
47626,2pac
47626,Queen
47626,Jay-Z
47627,Scorpions
47627,Led Zeppelin
47627,Queen
47628,Scorpions
47628,Led Zeppelin
47629,"Tyler, the Creator"
47630,Scorpions
47630,Queen
47631,Black Sabbath
47631,Kendrick Lamar
47631,Scorpions
47632,Kendrick Lamar
47632,Kanye West
47632,Queen
47633,Kendrick Lamar
47633,"Tyler, the Creator"
47634,Queen
47634,Scorpions
47635,Scorpions
47635,Queen
47636,Kendrick Lamar
47636,Kanye West
47636,Scorpions
47637,Jay-Z
47638,"Tyler, the Creator"
47638,Kendrick Lamar
47639,Led Zeppelin
47639,Scorpions
47640,Led Zeppelin
47640,Kanye West
47641,Queen
47641,2pac
47641,Kendrick Lamar
47641,Black Sabbath
47642,"Tyler, the Creator"
47642,Scorpions
47642,2pac
47642,Jay-Z
47643,Kendrick Lamar
47643,Kanye West
47644,Kanye West
47644,Jay-Z
47645,Led Zeppelin
47645,"Tyler, the Creator"
47646,"Tyler, the Creator"
47646,Led Zeppelin
47646,Jay-Z
47647,Led Zeppelin
47648,Kendrick Lamar
47648,Led Zeppelin
47648,"Tyler, the Creator"
47649,Queen
47650,Black Sabbath
47650,Queen
47650,Kendrick Lamar
47651,Deep Purple
47651,Queen
47652,Black Sabbath
47652,Led Zeppelin
47652,Queen
47653,"Tyler, the Creator"
47653,Kanye West
47653,Jay-Z
47654,Kanye West
47654,Queen
47654,Jay-Z
47655,Kendrick Lamar
47655,Kanye West
47655,Led Zeppelin
47656,"Tyler, the Creator"
47657,Led Zeppelin
47657,Scorpions
47658,Queen
47659,Kanye West
47659,Kendrick Lamar
47660,Kendrick Lamar
47661,"Tyler, the Creator"
47661,Kanye West
47661,Kendrick Lamar
47662,Queen
47662,Led Zeppelin
47663,Kanye West
47663,Scorpions
47664,Jay-Z
47664,Kanye West
47664,Kendrick Lamar
47665,Kendrick Lamar
47665,"Tyler, the Creator"
47666,Scorpions
47667,Queen
47668,2pac
47668,Led Zeppelin
47668,Kanye West
47669,Jay-Z
47669,Kanye West
47669,Kendrick Lamar
47669,Scorpions
47670,Led Zeppelin
47670,"Tyler, the Creator"
47671,"Tyler, the Creator"
47671,Kendrick Lamar
47671,Queen
47672,2pac
47672,Queen
47673,Kendrick Lamar
47673,Led Zeppelin
47673,"Tyler, the Creator"
47674,Scorpions
47675,2pac
47675,Led Zeppelin
47675,Kendrick Lamar
47676,Queen
47676,Led Zeppelin
47676,Kanye West
47676,2pac
47677,"Tyler, the Creator"
47677,Kanye West
47677,Kendrick Lamar
47678,Kanye West
47678,Kendrick Lamar
47679,Kanye West
47679,Kendrick Lamar
47680,Queen
47680,Deep Purple
47681,Queen
47681,Kendrick Lamar
47681,Scorpions
47682,Deep Purple
47682,Queen
47683,Led Zeppelin
47683,Scorpions
47684,Queen
47684,Led Zeppelin
47685,"Tyler, the Creator"
47685,Queen
47685,Jay-Z
47686,Queen
47686,Kanye West
47687,Jay-Z
47688,Black Sabbath
47688,"Tyler, the Creator"
47688,Queen
47689,Jay-Z
47689,"Tyler, the Creator"
47690,Queen
47690,Black Sabbath
47690,Scorpions
47691,"Tyler, the Creator"
47691,Queen
47692,Jay-Z
47692,Scorpions
47693,Kanye West
47693,"Tyler, the Creator"
47693,Kendrick Lamar
47693,Scorpions
47694,Deep Purple
47694,Led Zeppelin
47695,Led Zeppelin
47695,Queen
47695,Scorpions
47696,Deep Purple
47697,Kendrick Lamar
47697,Kanye West
47697,2pac
47698,Queen
47698,Black Sabbath
47698,Jay-Z
47699,Queen
47699,Led Zeppelin
47699,Kendrick Lamar
47699,Scorpions
47700,2pac
47701,Kendrick Lamar
47701,Kanye West
47702,Kendrick Lamar
47703,Queen
47703,Black Sabbath
47704,Jay-Z
47704,2pac
47704,Black Sabbath
47705,Jay-Z
47706,Scorpions
47706,Queen
47707,Kanye West
47708,Scorpions
47708,Kanye West
47709,2pac
47709,Kanye West
47709,"Tyler, the Creator"
47709,Kendrick Lamar
47710,Kendrick Lamar
47710,Kanye West
47710,2pac
47711,Kendrick Lamar
47711,Scorpions
47712,Scorpions
47712,Kendrick Lamar
47712,Queen
47713,Queen
47713,Led Zeppelin
47713,Black Sabbath
47714,Kanye West
47715,"Tyler, the Creator"
47715,Kendrick Lamar
47715,Queen
47715,Scorpions
47716,Kendrick Lamar
47716,Queen
47716,Black Sabbath
47717,Kanye West
47717,Kendrick Lamar
47717,Queen
47718,Black Sabbath
47718,Jay-Z
47719,Led Zeppelin
47720,Kendrick Lamar
47720,"Tyler, the Creator"
47720,Queen
47721,Led Zeppelin
47721,Queen
47721,Scorpions
47722,Queen
47722,"Tyler, the Creator"
47722,Scorpions
47723,Kanye West
47723,Queen
47723,Kendrick Lamar
47724,Kendrick Lamar
47724,Kanye West
47724,2pac
47724,Queen
47725,"Tyler, the Creator"
47725,Kanye West
47725,Kendrick Lamar
47726,Black Sabbath
47727,Queen
47727,Kanye West
47727,Kendrick Lamar
47727,Scorpions
47728,Jay-Z
47728,Kanye West
47728,"Tyler, the Creator"
47729,Led Zeppelin
47729,Deep Purple
47729,Queen
47730,"Tyler, the Creator"
47730,Kanye West
47730,Kendrick Lamar
47730,Queen
47731,Queen
47731,Led Zeppelin
47731,"Tyler, the Creator"
47731,Scorpions
47732,Kanye West
47733,Jay-Z
47733,Kanye West
47733,"Tyler, the Creator"
47734,"Tyler, the Creator"
47734,Led Zeppelin
47735,Scorpions
47735,Led Zeppelin
47735,Kendrick Lamar
47735,Black Sabbath
47736,Deep Purple
47736,Kendrick Lamar
47736,Black Sabbath
47737,Led Zeppelin
47737,Queen
47738,Kanye West
47738,"Tyler, the Creator"
47738,Black Sabbath
47739,Jay-Z
47739,Kanye West
47739,Kendrick Lamar
47739,Scorpions
47740,Scorpions
47740,Deep Purple
47740,Black Sabbath
47741,Kendrick Lamar
47741,Kanye West
47742,Led Zeppelin
47743,Queen
47744,Queen
47744,Scorpions
47745,Kendrick Lamar
47745,Kanye West
47745,"Tyler, the Creator"
47745,Scorpions
47746,Led Zeppelin
47747,Kanye West
47747,Scorpions
47748,Black Sabbath
47748,Kanye West
47749,"Tyler, the Creator"
47749,Led Zeppelin
47749,Kendrick Lamar
47750,Jay-Z
47750,Kanye West
47750,"Tyler, the Creator"
47751,Kendrick Lamar
47752,Queen
47752,Scorpions
47753,Kendrick Lamar
47753,Scorpions
47753,Kanye West
47753,Jay-Z
47754,Kanye West
47754,"Tyler, the Creator"
47754,2pac
47755,Kendrick Lamar
47755,"Tyler, the Creator"
47756,Kanye West
47756,"Tyler, the Creator"
47756,Kendrick Lamar
47757,Queen
47757,Led Zeppelin
47757,Kendrick Lamar
47758,Kanye West
47758,Kendrick Lamar
47759,Queen
47760,Kanye West
47760,Kendrick Lamar
47760,Queen
47760,Jay-Z
47761,Deep Purple
